date,high,low,open,close
2002-06-27,1.0185710191726685,0.942857027053833,1.0092860460281372,0.9435709714889526
2002-06-28,1.01357102394104,0.9607139825820924,0.9607139825820924,0.9992859959602356
2002-07-01,1.0464290380477903,0.9928569793701172,1.0,1.027856945991516
2002-07-02,1.1950000524520874,1.0392860174179075,1.0535709857940674,1.1728570461273191
2002-07-03,1.2142859697341921,1.1178569793701172,1.1785709857940674,1.2142859697341921
2002-07-05,1.2992860078811646,1.2135709524154663,1.2142859697341921,1.2764290571212769
2002-07-08,1.2521430253982544,1.167857050895691,1.2521430253982544,1.1757140159606934
2002-07-09,1.1964290142059326,1.114285945892334,1.1749999523162842,1.1607140302658079
2002-07-10,1.1785709857940674,1.1321430206298828,1.1614290475845337,1.163571000099182
2002-07-11,1.2785710096359253,1.1328569650650024,1.1542860269546509,1.269286036491394
2002-07-12,1.2799999713897705,1.207142949104309,1.2785710096359253,1.2078570127487185
2002-07-15,1.2485710382461548,1.0764290094375608,1.2428569793701172,1.1428569555282593
2002-07-16,1.157142996788025,1.1042859554290771,1.152856945991516,1.1264289617538452
2002-07-17,1.163571000099182,1.0757139921188354,1.1449999809265137,1.0892859697341921
2002-07-18,1.166429042816162,1.1107139587402344,1.1171430349349976,1.1492860317230225
2002-07-19,1.1607140302658079,1.122143030166626,1.152856945991516,1.1599999666213991
2002-07-22,1.179286003112793,1.1150000095367432,1.135714054107666,1.170714020729065
2002-07-23,1.2135709524154663,1.1307140588760376,1.176429033279419,1.1464289426803589
2002-07-24,1.1592860221862793,1.0742859840393066,1.1464289426803589,1.114285945892334
2002-07-25,1.127856969833374,1.0349999666213991,1.125,1.0364290475845337
2002-07-26,1.0585709810256958,0.8500000238418579,1.0499999523162842,0.8714290261268616
2002-07-29,0.9242860078811646,0.8500000238418579,0.8964290022850037,0.87642902135849
2002-07-30,0.942857027053833,0.8935710191726685,0.8935710191726685,0.9142860174179076
2002-07-31,0.959999978542328,0.9057139754295348,0.9285709857940674,0.9535710215568542
2002-08-01,0.959999978542328,0.8778570294380188,0.9499999880790709,0.8914290070533752
2002-08-02,0.8878570199012756,0.7064290046691895,0.8864290118217468,0.7778570055961609
2002-08-05,0.8128569722175598,0.7607139945030212,0.7785710096359253,0.7749999761581421
2002-08-06,0.8035709857940674,0.7428569793701172,0.7957140207290649,0.7607139945030212
2002-08-07,0.7935709953308105,0.7428569793701172,0.7607139945030212,0.7935709953308105
2002-08-08,0.8035709857940674,0.7507140040397644,0.7964289784431458,0.7964289784431458
2002-08-09,0.8214290142059326,0.7785710096359253,0.7985709905624391,0.7871429920196533
2002-08-12,0.807142972946167,0.7535709738731384,0.802856981754303,0.7571430206298828
2002-08-13,0.8050000071525574,0.754285991191864,0.767857015132904,0.7728570103645325
2002-08-14,0.8335710167884827,0.7714290022850037,0.7757139801979065,0.8335710167884827
2002-08-15,0.9107139706611632,0.8328570127487183,0.8371430039405823,0.8828570246696472
2002-08-16,0.9242860078811646,0.857142984867096,0.892857015132904,0.9128569960594176
2002-08-19,0.9842860102653505,0.917856991291046,0.9250000119209291,0.982142984867096
2002-08-20,0.9935709834098816,0.9214289784431458,0.9850000143051147,0.9464290142059326
2002-08-21,0.9714289903640748,0.9185709953308104,0.9528570175170898,0.9685710072517396
2002-08-22,0.9992859959602356,0.929286003112793,0.973571002483368,0.9835709929466248
2002-08-23,0.9964290261268616,0.9678570032119752,0.9935709834098816,0.9935709834098816
2002-08-26,0.9964290261268616,0.9378569722175598,0.9964290261268616,0.9678570032119752
2002-08-27,0.9678570032119752,0.8578569889068604,0.9678570032119752,0.87357097864151
2002-08-28,0.8899999856948853,0.8249999880790709,0.86142897605896,0.8642860054969788
2002-08-29,0.9221429824829102,0.8242859840393066,0.8328570127487183,0.9035710096359252
2002-08-30,0.9628570079803468,0.8942859768867493,0.9142860174179076,0.9364290237426758
2002-09-03,0.9635710120201112,0.913571000099182,0.9364290237426758,0.9250000119209291
2002-09-04,0.945713996887207,0.9078570008277892,0.9257140159606934,0.9285709857940674
2002-09-05,0.9357140064239502,0.9107139706611632,0.917856991291046,0.917856991291046
2002-09-06,0.9357140064239502,0.9107139706611632,0.927856981754303,0.9142860174179076
2002-09-09,0.9250000119209291,0.892857015132904,0.919286012649536,0.901428997516632
2002-09-10,0.9499999880790709,0.8892859816551208,0.9007139801979065,0.9449999928474426
2002-09-11,0.9764289855957032,0.9385709762573242,0.9385709762573242,0.961428999900818
2002-09-12,0.9671429991722108,0.9142860174179076,0.9628570079803468,0.9250000119209291
2002-09-13,0.9271429777145386,0.8642860054969788,0.9214289784431458,0.8785709738731384
2002-09-16,0.8921430110931396,0.8528569936752319,0.8921430110931396,0.857142984867096
2002-09-17,0.8642860054969788,0.8249999880790709,0.8635709881782532,0.8299999833106995
2002-09-18,0.8414289951324463,0.7850000262260437,0.8364289999008179,0.7878569960594177
2002-09-19,0.7857139706611633,0.7178570032119751,0.7850000262260437,0.7242860198020935
2002-09-20,0.767857015132904,0.699999988079071,0.7535709738731384,0.7078570127487183
2002-09-23,0.732142984867096,0.7057139873504639,0.7142860293388367,0.7114289999008179
2002-09-24,0.7250000238418579,0.6892859935760498,0.7114289999008179,0.7178570032119751
2002-09-25,0.75,0.7078570127487183,0.7242860198020935,0.732142984867096
2002-09-26,0.7828570008277893,0.7285709977149963,0.74857097864151,0.7828570008277893
2002-09-27,0.7842860221862793,0.7121430039405823,0.7764289975166321,0.7200000286102295
2002-09-30,0.7214289903640747,0.6892859935760498,0.7071430087089539,0.692857027053833
2002-10-01,0.7099999785423279,0.6607139706611633,0.7092859745025635,0.6785709857940674
2002-10-02,0.6885709762573242,0.5607140064239502,0.6885709762573242,0.5785710215568542
2002-10-03,0.5699999928474426,0.4892860054969788,0.5692859888076782,0.5178570151329039
2002-10-04,0.5314289927482605,0.4471429884433745,0.5178570151329039,0.4685710072517395
2002-10-07,0.4585709869861603,0.3821429908275604,0.44999998807907104,0.4121429920196533
2002-10-08,0.42785701155662537,0.3907139897346497,0.4107140004634857,0.4050000011920929
2002-10-09,0.4107140004634857,0.3471429944038391,0.4099999964237213,0.372857004404068
2002-10-10,0.5249999761581421,0.3464289903640747,0.3778569996356964,0.5064290165901184
2002-10-11,0.5285710096359253,0.4464290142059326,0.5085710287094116,0.4707140028476715
2002-10-14,0.5350000262260437,0.4635710120201111,0.4642859995365143,0.5342860221862793
2002-10-15,0.5857139825820923,0.5421429872512817,0.5428569912910461,0.550000011920929
2002-10-16,0.5328570008277893,0.4428569972515106,0.5292860269546509,0.4592860043048858
2002-10-17,0.5857139825820923,0.4714289903640747,0.4721429944038391,0.550000011920929
2002-10-18,0.7357140183448792,0.5857139825820923,0.5857139825820923,0.6828569769859314
2002-10-21,0.6642860174179077,0.6085709929466248,0.63857102394104,0.6364290118217468
2002-10-22,0.6435710191726685,0.6178569793701172,0.6357139945030212,0.625
2002-10-23,0.625,0.5857139825820923,0.625,0.5892860293388367
2002-10-24,0.6064289808273315,0.5535709857940674,0.6064289808273315,0.5792859792709351
2002-10-25,0.6850000023841858,0.567857027053833,0.5799999833106995,0.6428570151329039
2002-10-28,0.7071430087089539,0.6499999761581421,0.6642860174179077,0.6857140064239502
2002-10-29,0.6785709857940674,0.6328570246696472,0.675000011920929,0.6571429967880249
2002-10-30,0.6657140254974365,0.6357139945030212,0.6635710000991821,0.6414290070533752
2002-10-31,0.6428570151329039,0.62357097864151,0.6364290118217468,0.6407139897346497
2002-11-01,0.6428570151329039,0.6071429848670961,0.6285709738731384,0.63857102394104
2002-11-04,0.7028570175170898,0.6392859816551208,0.6428570151329039,0.6714289784431458
2002-11-05,0.6764289736747742,0.6507139801979065,0.6721429824829102,0.6514289975166321
2002-11-06,0.6642860174179077,0.6128569841384888,0.6642860174179077,0.629285991191864
2002-11-07,0.6378570199012756,0.5928570032119751,0.6321430206298828,0.5928570032119751
2002-11-08,0.6128569841384888,0.5535709857940674,0.6050000190734863,0.6107140183448792
2002-11-11,0.6071429848670961,0.5857139825820923,0.6071429848670961,0.6007140278816223
2002-11-12,0.6142860054969788,0.572143018245697,0.6000000238418579,0.5778570175170898
2002-11-13,0.6428570151329039,0.5557140111923218,0.5792859792709351,0.6414290070533752
2002-11-14,0.6449999809265137,0.6185709834098816,0.6428570151329039,0.6185709834098816
2002-11-15,0.6535710096359253,0.5892860293388367,0.6421430110931396,0.6499999761581421
2002-11-18,0.7807139754295349,0.625,0.6485710144042969,0.7785710096359253
2002-11-19,0.7207139730453491,0.62357097864151,0.7200000286102295,0.6642860174179077
2002-11-20,0.7278569936752319,0.6607139706611633,0.6742860078811646,0.7171429991722107
2002-11-21,0.7857139706611633,0.7178570032119751,0.7285709977149963,0.7857139706611633
2002-11-22,0.8000000119209291,0.7521430253982544,0.7571430206298828,0.7864289879798889
2002-11-25,0.7964289784431458,0.7535709738731384,0.7928569912910461,0.7928569912910461
2002-11-26,0.7857139706611633,0.74857097864151,0.7714290022850037,0.7492859959602356
2002-11-27,0.7657139897346497,0.7435709834098816,0.7614290118217468,0.75142902135849
2002-11-29,0.7950000166893005,0.7428569793701172,0.75,0.7749999761581421
2002-12-02,0.7964289784431458,0.7242860198020935,0.7428569793701172,0.7614290118217468
2002-12-03,0.7892860174179077,0.7392860054969788,0.75,0.7707139849662781
2002-12-04,0.75,0.6964290142059326,0.7428569793701172,0.7099999785423279
2002-12-05,0.8642860054969788,0.7699999809265137,0.8585709929466248,0.7857139706611633
2002-12-06,0.7978569865226746,0.7378569841384888,0.7850000262260437,0.7821429967880249
2002-12-09,0.8000000119209291,0.76357102394104,0.7957140207290649,0.7992860078811646
2002-12-10,0.8728569746017456,0.7992860078811646,0.8000000119209291,0.8714290261268616
2002-12-11,0.9285709857940674,0.8407139778137207,0.8542860150337219,0.8971430063247681
2002-12-12,0.9142860174179076,0.8857139945030212,0.9057139754295348,0.9007139801979065
2002-12-13,0.9142860174179076,0.8607140183448792,0.8999999761581421,0.892857015132904
2002-12-16,0.927856981754303,0.8678569793701172,0.8985710144042969,0.913571000099182
2002-12-17,0.9271429777145386,0.892857015132904,0.9142860174179076,0.9064289927482604
2002-12-18,0.8985710144042969,0.76357102394104,0.8964290022850037,0.7850000262260437
2002-12-19,0.7992860078811646,0.7585710287094116,0.7707139849662781,0.7714290022850037
2002-12-20,0.7714290022850037,0.7285709977149963,0.7642859816551208,0.7642859816551208
2002-12-23,0.7607139945030212,0.7278569936752319,0.7392860054969788,0.732142984867096
2002-12-24,0.732142984867096,0.6992859840393066,0.7285709977149963,0.7071430087089539
2002-12-26,0.7142860293388367,0.6842859983444214,0.7021430134773254,0.6964290142059326
2002-12-27,0.7085710167884827,0.6857140064239502,0.692857027053833,0.6907140016555786
2002-12-30,0.7142860293388367,0.6857140064239502,0.7035710215568542,0.7135710120201111
2002-12-31,0.8000000119209291,0.692857027053833,0.7128570079803467,0.7864289879798889
2003-01-02,0.8999999761581421,0.8107140064239502,0.8464289903640747,0.817857027053833
2003-01-03,0.8500000238418579,0.7714290022850037,0.8500000238418579,0.7728570103645325
2003-01-06,0.8000000119209291,0.7621430158615112,0.7857139706611633,0.7928569912910461
2003-01-07,0.7957140207290649,0.7714290022850037,0.7714290022850037,0.7835710048675537
2003-01-08,0.857142984867096,0.7621430158615112,0.7714290022850037,0.8149999976158142
2003-01-09,0.8457139730453491,0.8092859983444214,0.8249999880790709,0.8385710120201111
2003-01-10,0.9071429967880248,0.8285710215568542,0.8349999785423279,0.8864290118217468
2003-01-13,0.8835710287094116,0.8550000190734863,0.8578569889068604,0.8671429753303528
2003-01-14,0.8821430206298828,0.8364289999008179,0.8714290261268616,0.8600000143051147
2003-01-15,0.8821430206298828,0.8478569984436035,0.8492860198020935,0.8714290261268616
2003-01-16,0.9564290046691896,0.857142984867096,0.9071429967880248,0.857142984867096
2003-01-17,0.8500000238418579,0.7892860174179077,0.8428570032119751,0.8171430230140686
2003-01-21,0.8500000238418579,0.7928569912910461,0.8264290094375609,0.8142859935760498
2003-01-22,0.8535709977149963,0.8057140111923218,0.8128569722175598,0.8285710215568542
2003-01-23,0.9057139754295348,0.8357139825820923,0.8507140278816223,0.8700000047683716
2003-01-24,0.8842859864234924,0.8464289903640747,0.875,0.8807139992713928
2003-01-27,0.8771430253982544,0.8364289999008179,0.8642860054969788,0.8771430253982544
2003-01-28,0.917856991291046,0.8507140278816223,0.8592860102653503,0.8964290022850037
2003-01-29,0.8999999761581421,0.8450000286102295,0.8999999761581421,0.8814290165901184
2003-01-30,0.9114289879798888,0.8821430206298828,0.892857015132904,0.9021430015563964
2003-01-31,0.9464290142059326,0.8899999856948853,0.9057139754295348,0.942857027053833
2003-02-03,0.9414290189743042,0.892857015132904,0.9385709762573242,0.9142860174179076
2003-02-04,0.9107139706611632,0.8607140183448792,0.8999999761581421,0.8785709738731384
2003-02-05,0.8857139945030212,0.8442860245704651,0.8757140040397644,0.8528569936752319
2003-02-06,0.857142984867096,0.8242859840393066,0.8542860150337219,0.8321430087089539
2003-02-07,0.875,0.8349999785423279,0.8428570032119751,0.8700000047683716
2003-02-10,0.9121429920196532,0.8678569793701172,0.87357097864151,0.8907139897346497
2003-02-11,0.9357140064239502,0.9007139801979065,0.9214289784431458,0.9271429777145386
2003-02-12,0.957143008708954,0.9285709857940674,0.9549999833106996,0.9485710263252258
2003-02-13,0.9507139921188354,0.9442859888076782,0.9507139921188354,0.9442859888076782
2003-02-14,1.0199999809265137,0.947143018245697,0.9521430134773254,1.0171430110931396
2003-02-18,1.0564290285110474,1.002856969833374,1.0221430063247678,1.0471429824829102
2003-02-19,1.0892859697341921,1.0485709905624392,1.0585709810256958,1.0814290046691897
2003-02-20,1.125,1.0742859840393066,1.1064289808273315,1.0985709428787231
2003-02-21,1.100000023841858,1.0328569412231443,1.100000023841858,1.0642859935760498
2003-02-24,1.0421429872512815,1.0007139444351196,1.0242860317230225,1.002856969833374
2003-02-25,1.0607140064239502,0.9649999737739564,0.98642897605896,1.0464290380477903
2003-02-26,1.0599999427795408,1.0064289569854736,1.054286003112793,1.0392860174179075
2003-02-27,1.1785709857940674,1.0549999475479126,1.0585709810256958,1.1785709857940674
2003-02-28,1.2285710573196411,1.1642860174179075,1.1878570318222046,1.222143054008484
2003-03-03,1.2200000286102295,1.125,1.2078570127487185,1.1399999856948853
2003-03-04,1.1721429824829102,1.1100000143051147,1.1421430110931396,1.167857050895691
2003-03-05,1.1685709953308103,1.1257139444351196,1.1685709953308103,1.1535710096359253
2003-03-06,1.1778570413589478,1.1428569555282593,1.1649999618530271,1.1642860174179075
2003-03-07,1.1857140064239502,1.125,1.1414289474487305,1.1492860317230225
2003-03-10,1.1642860174179075,1.122143030166626,1.1414289474487305,1.1235710382461548
2003-03-11,1.125,1.0714290142059326,1.1235710382461548,1.1071430444717407
2003-03-12,1.1078569889068604,1.0642859935760498,1.1035710573196411,1.0757139921188354
2003-03-13,1.1835709810256958,1.0892859697341921,1.097143054008484,1.1607140302658079
2003-03-14,1.2107139825820925,1.170714020729065,1.1857140064239502,1.182142972946167
2003-03-17,1.2921429872512815,1.1185710430145264,1.1842859983444214,1.2857140302658079
2003-03-18,1.3700000047683716,1.2907140254974363,1.3214290142059326,1.3392859697341921
2003-03-19,1.3985710144042969,1.3357139825820925,1.363571047782898,1.3742860555648804
2003-03-20,1.4064290523529053,1.329285979270935,1.3892860412597656,1.3450000286102295
2003-03-21,1.4007140398025513,1.3078570365905762,1.3650000095367432,1.3250000476837158
2003-03-24,1.3285709619522097,1.2678569555282593,1.3049999475479126,1.2857140302658079
2003-03-25,1.3921430110931396,1.282142996788025,1.2857140302658079,1.375
2003-03-26,1.4814289808273315,1.375,1.385714054107666,1.4714289903640747
2003-03-27,1.565000057220459,1.442857027053833,1.464285969734192,1.5521429777145386
2003-03-28,1.5950000286102295,1.4792859554290771,1.5535709857940674,1.5042860507965088
2003-03-31,1.5071430206298828,1.4364290237426758,1.4421429634094238,1.4535709619522097
2003-04-01,1.4700000286102295,1.3257139921188354,1.464285969734192,1.3542859554290771
2003-04-02,1.472143054008484,1.397143006324768,1.4285709857940674,1.4171429872512815
2003-04-03,1.4464290142059326,1.397143006324768,1.442857027053833,1.4285709857940674
2003-04-04,1.4592859745025637,1.38857102394104,1.440000057220459,1.3964289426803589
2003-04-07,1.5178569555282593,1.4114290475845337,1.442857027053833,1.4249999523162842
2003-04-08,1.4714289903640747,1.364285945892334,1.420714020729065,1.4414290189743042
2003-04-09,1.4857139587402344,1.4285709857940674,1.4821430444717407,1.457142949104309
2003-04-10,1.5114289522171018,1.4364290237426758,1.4635709524154663,1.5014289617538452
2003-04-11,1.5499999523162842,1.4750000238418581,1.5,1.4835710525512695
2003-04-14,1.4785710573196411,1.4357140064239502,1.4507139921188354,1.442857027053833
2003-04-15,1.4500000476837158,1.4085710048675537,1.4357140064239502,1.4392859935760498
2003-04-16,1.4728569984436035,1.4357140064239502,1.448570966720581,1.4692859649658203
2003-04-17,1.5714290142059326,1.4692859649658203,1.4750000238418581,1.5685709714889526
2003-04-21,1.76357102394104,1.614285945892334,1.692857027053833,1.7592860460281372
2003-04-22,1.7485710382461548,1.602856993675232,1.7485710382461548,1.6407140493392944
2003-04-23,1.6492860317230225,1.432142972946167,1.647143006324768,1.4800000190734863
2003-04-24,1.627856969833374,1.4500000476837158,1.4671430587768557,1.5728570222854614
2003-04-25,1.5857139825820925,1.4921430349349976,1.5707139968872068,1.510714054107666
2003-04-28,1.589285969734192,1.5,1.5,1.5828570127487185
2003-04-29,1.6428569555282593,1.579285979270935,1.579285979270935,1.6285710334777832
2003-04-30,1.6628570556640625,1.5535709857940674,1.6349999904632568,1.6285710334777832
2003-05-01,1.6314289569854736,1.5964289903640747,1.6192859411239624,1.6071430444717407
2003-05-02,1.6428569555282593,1.6000000238418581,1.6035710573196411,1.6164289712905884
2003-05-05,1.7421430349349976,1.6014289855957031,1.6014289855957031,1.669286012649536
2003-05-06,1.727856993675232,1.635714054107666,1.669286012649536,1.6585710048675537
2003-05-07,1.7000000476837158,1.6321430206298828,1.6585710048675537,1.6878570318222046
2003-05-08,1.6721429824829102,1.6264289617538452,1.6649999618530271,1.6342860460281372
2003-05-09,1.6499999761581419,1.592857003211975,1.635714054107666,1.6157139539718628
2003-05-12,1.7107139825820925,1.6214289665222168,1.6349999904632568,1.6807140111923218
2003-05-13,1.8035709857940676,1.682142972946167,1.692857027053833,1.7964290380477903
2003-05-14,1.8521430492401123,1.7371430397033691,1.8485709428787231,1.7485710382461548
2003-05-15,1.7842860221862793,1.7250000238418581,1.7557140588760376,1.747143030166626
2003-05-16,1.7571430206298828,1.6428569555282593,1.7514289617538452,1.6992859840393066
2003-05-19,1.6728570461273191,1.4664289951324463,1.6642860174179075,1.4850000143051147
2003-05-20,1.567857027053833,1.467857003211975,1.5249999761581419,1.5535709857940674
2003-05-21,1.5564290285110474,1.4828569889068604,1.5542860031127932,1.51357102394104
2003-05-22,1.6314289569854736,1.5071430206298828,1.5128569602966309,1.6135710477828982
2003-05-23,1.657142996788025,1.5785709619522097,1.6335710287094116,1.5800000429153442
2003-05-27,1.6392860412597656,1.5714290142059326,1.5750000476837158,1.6207139492034912
2003-05-28,1.6749999523162842,1.5535709857940674,1.6292860507965088,1.614285945892334
2003-05-29,1.6435710191726685,1.579285979270935,1.6100000143051147,1.6285710334777832
2003-05-30,1.6392860412597656,1.582142949104309,1.6307140588760376,1.6071430444717407
2003-06-02,1.7321430444717407,1.6078569889068604,1.6078569889068604,1.6642860174179075
2003-06-03,1.7185709476470947,1.6464289426803589,1.663571000099182,1.704285979270935
2003-06-04,1.7999999523162842,1.7150000333786009,1.722143054008484,1.7428569793701172
2003-06-05,1.817142963409424,1.6878570318222046,1.7492860555648804,1.815000057220459
2003-06-06,1.8821430206298828,1.6642860174179075,1.8385709524154663,1.6864290237426758
2003-06-09,1.6921429634094238,1.6071430444717407,1.6871429681777954,1.6428569555282593
2003-06-10,1.6842859983444214,1.4871430397033691,1.5728570222854614,1.6214289665222168
2003-06-11,1.6321430206298828,1.5642859935760498,1.5800000429153442,1.6035710573196411
2003-06-12,1.6064289808273315,1.5157140493392944,1.5850000381469729,1.5657140016555786
2003-06-13,1.5249999761581419,1.2892860174179075,1.5149999856948853,1.3714289665222168
2003-06-16,1.5549999475479126,1.385714054107666,1.38857102394104,1.5535709857940674
2003-06-17,1.592857003211975,1.5085710287094116,1.559999942779541,1.5149999856948853
2003-06-18,1.5621429681777954,1.5085710287094116,1.5264290571212769,1.5328569412231443
2003-06-19,1.582142949104309,1.5285710096359253,1.5285710096359253,1.5692859888076782
2003-06-20,1.6107139587402344,1.5149999856948853,1.5835709571838381,1.5499999523162842
2003-06-23,1.5607140064239502,1.5164289474487305,1.5399999618530271,1.535714030265808
2003-06-24,1.712857007980347,1.5285710096359253,1.5285710096359253,1.6321430206298828
2003-06-25,1.7242859601974487,1.6107139587402344,1.6785709857940674,1.6514290571212769
2003-06-26,1.8007140159606934,1.6514290571212769,1.6585710048675537,1.7771430015563965
2003-06-27,1.8492859601974487,1.7657140493392944,1.7849999666213991,1.7785710096359253
2003-06-30,1.8742860555648804,1.7792860269546509,1.7921429872512815,1.825000047683716
2003-07-01,1.8285709619522093,1.7328569889068604,1.8285709619522093,1.7678569555282593
2003-07-02,1.964285969734192,1.8335709571838381,1.8542859554290767,1.940000057220459
2003-07-03,1.9928569793701167,1.914286017417908,1.9214290380477903,1.9821430444717407
2003-07-07,2.0428569316864014,1.8785710334777832,1.964285969734192,1.914286017417908
2003-07-08,1.9714289903640747,1.910714030265808,1.9285709857940676,1.9592859745025637
2003-07-09,2.002856969833374,1.9214290380477903,1.957142949104309,1.9685709476470947
2003-07-10,1.9957139492034912,1.907142996788025,1.955000042915344,1.9221429824829104
2003-07-11,1.9464290142059328,1.8585710525512693,1.9007140398025515,1.89214301109314
2003-07-14,2.039285898208618,1.89214301109314,1.902856945991516,2.009999990463257
2003-07-15,2.0014290809631348,1.8685710430145264,1.9049999713897705,1.8842860460281368
2003-07-16,1.9285709857940676,1.75,1.9035710096359253,1.8200000524520876
2003-07-17,1.8200000524520876,1.7549999952316284,1.802857041358948,1.8057140111923216
2003-07-18,1.8242859840393064,1.6107139587402344,1.822142958641052,1.7250000238418581
2003-07-21,1.7257139682769775,1.6407140493392944,1.7257139682769775,1.6807140111923218
2003-07-22,1.7849999666213991,1.6771429777145386,1.6807140111923218,1.7642860412597656
2003-07-23,1.9092860221862795,1.7749999761581419,1.7757140398025513,1.9049999713897705
2003-07-24,1.9535709619522093,1.8714289665222168,1.9214290380477903,1.885714054107666
2003-07-25,1.9357140064239504,1.8635710477828982,1.8635710477828982,1.9299999475479128
2003-07-28,1.9621429443359373,1.8935710191726685,1.8964289426803589,1.9014290571212769
2003-07-29,1.9285709857940676,1.875,1.910714030265808,1.9064290523529053
2003-07-30,1.912142992019653,1.8464289903640747,1.910714030265808,1.853571057319641
2003-07-31,1.8785710334777832,1.7714289426803589,1.875,1.8714289665222168
2003-08-01,1.8571430444717407,1.782142996788025,1.8514289855957031,1.782142996788025
2003-08-04,1.7971429824829102,1.7357139587402344,1.782142996788025,1.782142996788025
2003-08-05,1.817857027053833,1.7328569889068604,1.792857050895691,1.73642897605896
2003-08-06,1.75,1.6335710287094116,1.7428569793701172,1.6685709953308103
2003-08-07,1.667857050895691,1.614285945892334,1.6507140398025513,1.6492860317230225
2003-08-08,1.6964290142059326,1.6485710144042969,1.6499999761581419,1.6778570413589478
2003-08-11,1.7807140350341797,1.6671429872512815,1.667857050895691,1.7728569507598877
2003-08-12,1.785714030265808,1.7242859601974487,1.7807140350341797,1.7764290571212769
2003-08-13,1.802857041358948,1.7200000286102295,1.7771430015563965,1.7300000190734863
2003-08-14,1.8200000524520876,1.730713963508606,1.7371430397033691,1.7814290523529053
2003-08-15,1.802857041358948,1.7549999952316284,1.792857050895691,1.7849999666213991
2003-08-18,1.7949999570846558,1.7421430349349976,1.792857050895691,1.7749999761581419
2003-08-19,1.855713963508606,1.7599999904632568,1.7921429872512815,1.845713973045349
2003-08-20,2.0614290237426762,1.8364289999008176,1.8364289999008176,1.9800000190734863
2003-08-21,2.1228570938110347,2.0164289474487305,2.0178570747375493,2.059999942779541
2003-08-22,2.0978569984436035,2.0357139110565186,2.069286108016968,2.057142972946167
2003-08-25,2.0471429824829097,1.9464290142059328,2.036428928375244,2.0050001144409184
2003-08-26,2.153570890426636,1.957142949104309,1.9928569793701167,2.127856969833374
2003-08-27,2.364285945892334,2.1371428966522217,2.1428570747375493,2.312143087387085
2003-08-28,2.357142925262451,2.1892859935760502,2.3557140827178955,2.259999990463257
2003-08-29,2.4128570556640625,2.232142925262451,2.249285936355591,2.380713939666748
2003-09-02,2.477857112884521,2.31428599357605,2.373570919036865,2.403570890426636
2003-09-03,2.5314290523529053,2.3542859554290767,2.4657139778137207,2.378571033477783
2003-09-04,2.414285898208618,2.342856884002685,2.371428966522217,2.39214301109314
2003-09-05,2.5214290618896484,2.378571033477783,2.378571033477783,2.467856884002685
2003-09-08,2.5357139110565186,2.4285709857940674,2.444286108016968,2.4800000190734863
2003-09-09,2.609286069869995,2.4735710620880127,2.475713968276977,2.536428928375244
2003-09-10,2.5907139778137207,2.400000095367432,2.5214290618896484,2.42214298248291
2003-09-11,2.4464290142059326,2.2907140254974365,2.4285709857940674,2.3478569984436035
2003-09-12,2.4828569889068604,2.3214290142059326,2.339286088943481,2.4692859649658203
2003-09-15,2.581429004669189,2.460714101791382,2.482142925262451,2.536428928375244
2003-09-16,2.6735711097717285,2.546428918838501,2.6464290618896484,2.56428599357605
2003-09-17,2.640713930130005,2.53071403503418,2.585714101791382,2.5535709857940674
2003-09-18,2.630000114440918,2.5428569316864014,2.585714101791382,2.609999895095825
